,Unnamed: 0.1,Unnamed: 0,total_counts,area,time,D (um^2/s),alpha (1/s)
1194,1194.0,1194.0,429.5677476686533,407677,83.0,0.004,0.0024
1195,1195.0,1195.0,429.56771304002115,406975,84.0,0.004,0.0024
1196,1196.0,1196.0,429.5676802456822,406270,85.0,0.004,0.0024
1197,1197.0,1197.0,429.5677044635146,405567,86.0,0.004,0.0024
1198,1198.0,1198.0,429.56767385146424,404865,87.0,0.004,0.0024
1199,1199.0,1199.0,429.5677398059896,404163,88.0,0.004,0.0024
1200,1200.0,1200.0,429.56764368779096,403458,89.0,0.004,0.0024
1201,1201.0,1201.0,429.56767957210275,402752,90.0,0.004,0.0024
1202,1202.0,1202.0,429.5677499589359,402049,91.0,0.004,0.0024
1203,1203.0,1203.0,429.56757578842064,401347,92.0,0.004,0.0024
1204,1204.0,1204.0,429.56764525801407,400639,93.0,0.004,0.0024
1205,1205.0,1205.0,429.56768281319165,399928,94.0,0.004,0.0024
1206,1206.0,1206.0,429.5676720697662,399215,95.0,0.004,0.0024
1207,1207.0,1207.0,429.5676248766622,398504,96.0,0.004,0.0024
1208,1208.0,1208.0,429.5676479058347,397795,97.0,0.004,0.0024
1209,1209.0,1209.0,429.5676770974436,397086,98.0,0.004,0.0024
1210,1210.0,1210.0,429.567676822537,396375,99.0,0.004,0.0024
1211,1211.0,1211.0,429.5676889342212,395664,100.0,0.004,0.0024
1212,1212.0,1212.0,429.9977155219949,443016,0.0,0.001,0.0024
1213,1213.0,1213.0,429.5677702986146,440696,1.0,0.001,0.0024
1214,1214.0,1214.0,429.568156641409,439219,2.0,0.001,0.0024
1215,1215.0,1215.0,429.5678452380446,437726,3.0,0.001,0.0024
1216,1216.0,1216.0,429.5679178128241,436264,4.0,0.001,0.0024
1217,1217.0,1217.0,429.5680889250349,434779,5.0,0.001,0.0024
1218,1218.0,1218.0,429.5681874950651,433324,6.0,0.001,0.0024
1219,1219.0,1219.0,429.5681194808886,431848,7.0,0.001,0.0024
1220,1220.0,1220.0,429.5677345994718,430399,8.0,0.001,0.0024
1221,1221.0,1221.0,429.56772090404945,428934,9.0,0.001,0.0024
1222,1222.0,1222.0,429.5681783865678,427485,10.0,0.001,0.0024
1223,1223.0,1223.0,429.5680425214048,426042,11.0,0.001,0.0024
1224,1224.0,1224.0,429.5677254739283,424594,12.0,0.001,0.0024
1225,1225.0,1225.0,429.56806866350144,423160,13.0,0.001,0.0024
1226,1226.0,1226.0,429.5680357294648,421720,14.0,0.001,0.0024
1227,1227.0,1227.0,429.56793241153,420301,15.0,0.001,0.0024
1228,1228.0,1228.0,429.5681571044805,418860,16.0,0.001,0.0024
1229,1229.0,1229.0,429.5681639922739,417455,17.0,0.001,0.0024
1230,1230.0,1230.0,429.567797166266,416026,18.0,0.001,0.0024
1231,1231.0,1231.0,429.56815314133496,414625,19.0,0.001,0.0024
1232,1232.0,1232.0,429.5678058396766,413206,20.0,0.001,0.0024
1233,1233.0,1233.0,429.56789455098016,411815,21.0,0.001,0.0024
1234,1234.0,1234.0,429.5677366560954,410405,22.0,0.001,0.0024
1235,1235.0,1235.0,429.56784254816574,409014,23.0,0.001,0.0024
1236,1236.0,1236.0,429.5680249034847,407624,24.0,0.001,0.0024
1237,1237.0,1237.0,429.56800750154787,406234,25.0,0.001,0.0024
1238,1238.0,1238.0,429.5680193953401,404850,26.0,0.001,0.0024
1239,1239.0,1239.0,429.567890587822,403470,27.0,0.001,0.0024
1240,1240.0,1240.0,429.56782933991065,402097,28.0,0.001,0.0024
1241,1241.0,1241.0,429.5677182383142,400717,29.0,0.001,0.0024
1242,1242.0,1242.0,429.567930047922,399359,30.0,0.001,0.0024
1243,1243.0,1243.0,429.5679398697688,397981,31.0,0.001,0.0024
1244,1244.0,1244.0,429.5680298727345,396619,32.0,0.001,0.0024
1245,1245.0,1245.0,429.56779255442575,395236,33.0,0.001,0.0024
1246,1246.0,1246.0,429.56794204640937,393884,34.0,0.001,0.0024
1247,1247.0,1247.0,429.56805112276913,392513,35.0,0.001,0.0024
1248,1248.0,1248.0,429.56793587931713,391174,36.0,0.001,0.0024
1249,1249.0,1249.0,429.56775060717933,389817,37.0,0.001,0.0024
1250,1250.0,1250.0,429.56788217425594,388471,38.0,0.001,0.0024
1251,1251.0,1251.0,429.5680480756558,387113,39.0,0.001,0.0024
1252,1252.0,1252.0,429.5681299958189,385777,40.0,0.001,0.0024
1253,1253.0,1253.0,429.5678482157723,384437,41.0,0.001,0.0024
1254,1254.0,1254.0,429.56787689963875,383117,42.0,0.001,0.0024
1255,1255.0,1255.0,429.5678581046699,381801,43.0,0.001,0.0024
1256,1256.0,1256.0,429.56795171523544,380478,44.0,0.001,0.0024
1257,1257.0,1257.0,429.5677433865425,379152,45.0,0.001,0.0024
1258,1258.0,1258.0,429.56805104542633,377834,46.0,0.001,0.0024
1259,1259.0,1259.0,429.56812176490155,376526,47.0,0.001,0.0024
1260,1260.0,1260.0,429.56792276045576,375222,48.0,0.001,0.0024
1261,1261.0,1261.0,429.56792138074854,373935,49.0,0.001,0.0024
1262,1262.0,1262.0,429.5679166436966,372641,50.0,0.001,0.0024
1263,1263.0,1263.0,429.5678029639822,371347,51.0,0.001,0.0024
1264,1264.0,1264.0,429.56794418886545,370049,52.0,0.001,0.0024
1265,1265.0,1265.0,429.56774805890075,368770,53.0,0.001,0.0024
1266,1266.0,1266.0,429.5677686822489,367486,54.0,0.001,0.0024
1267,1267.0,1267.0,429.568048027702,366227,55.0,0.001,0.0024
1268,1268.0,1268.0,429.56805963181966,364962,56.0,0.001,0.0024
1269,1269.0,1269.0,429.5680198887299,363698,57.0,0.001,0.0024
1270,1270.0,1270.0,429.56778342381944,362422,58.0,0.001,0.0024
1271,1271.0,1271.0,429.56809878127024,361172,59.0,0.001,0.0024
1272,1272.0,1272.0,429.567971073375,359910,60.0,0.001,0.0024
1273,1273.0,1273.0,429.56811782607633,358676,61.0,0.001,0.0024
1274,1274.0,1274.0,429.5680595300611,357432,62.0,0.001,0.0024
1275,1275.0,1275.0,429.56782807386094,356203,63.0,0.001,0.0024
1276,1276.0,1276.0,429.5678364356297,354953,64.0,0.001,0.0024
1277,1277.0,1277.0,429.5679326865149,353728,65.0,0.001,0.0024
1278,1278.0,1278.0,429.5679991532159,352491,66.0,0.001,0.0024
1279,1279.0,1279.0,429.5678361951925,351280,67.0,0.001,0.0024
1280,1280.0,1280.0,429.5680266695669,350060,68.0,0.001,0.0024
1281,1281.0,1281.0,429.5680680652848,348863,69.0,0.001,0.0024
1282,1282.0,1282.0,429.5678186443032,347639,70.0,0.001,0.0024
1283,1283.0,1283.0,429.56778570866175,346438,71.0,0.001,0.0024
1284,1284.0,1284.0,429.56789442271634,345227,72.0,0.001,0.0024
1285,1285.0,1285.0,429.567904422191,344039,73.0,0.001,0.0024
1286,1286.0,1286.0,429.56803014086927,342844,74.0,0.001,0.0024
1287,1287.0,1287.0,429.5678835067301,341671,75.0,0.001,0.0024
1288,1288.0,1288.0,429.56773219662216,340479,76.0,0.001,0.0024
1289,1289.0,1289.0,429.5679897786149,339301,77.0,0.001,0.0024
1290,1290.0,1290.0,429.56809465683966,338118,78.0,0.001,0.0024
1291,1291.0,1291.0,429.5679189519674,336950,79.0,0.001,0.0024
1292,1292.0,1292.0,429.5678999133718,335782,80.0,0.001,0.0024
1293,1293.0,1293.0,429.5679198848429,334628,81.0,0.001,0.0024
1294,1294.0,1294.0,429.56803199143184,333472,82.0,0.001,0.0024
1295,1295.0,1295.0,429.5678094466132,332313,83.0,0.001,0.0024
1296,1296.0,1296.0,429.5680930161122,331160,84.0,0.001,0.0024
1297,1297.0,1297.0,429.568067389888,330011,85.0,0.001,0.0024
1298,1298.0,1298.0,429.56806243637936,328872,86.0,0.001,0.0024
1299,1299.0,1299.0,429.5680734874392,327735,87.0,0.001,0.0024
1300,1300.0,1300.0,429.5678816002124,326613,88.0,0.001,0.0024
1301,1301.0,1301.0,429.5677664378534,325473,89.0,0.001,0.0024
1302,1302.0,1302.0,429.5678748032973,324350,90.0,0.001,0.0024
1303,1303.0,1303.0,429.5678377336073,323219,91.0,0.001,0.0024
1304,1304.0,1304.0,429.56784349748415,322109,92.0,0.001,0.0024
1305,1305.0,1305.0,429.56787059897226,320990,93.0,0.001,0.0024
1306,1306.0,1306.0,429.5677660526098,319895,94.0,0.001,0.0024
1307,1307.0,1307.0,429.5677484673761,318782,95.0,0.001,0.0024
1308,1308.0,1308.0,429.56799329069,317686,96.0,0.001,0.0024
1309,1309.0,1309.0,429.5677545939286,316578,97.0,0.001,0.0024
1310,1310.0,1310.0,429.5678054834694,315491,98.0,0.001,0.0024
1311,1311.0,1311.0,429.5680574845269,314399,99.0,0.001,0.0024
1312,1312.0,1312.0,429.5680527988479,313322,100.0,0.001,0.0024
1313,1313.0,1313.0,429.9974688317926,443016,0.0,0.005,0.0024
1314,1314.0,1314.0,429.56772160539026,443190,1.0,0.005,0.0024
1315,1315.0,1315.0,429.5678587268357,444157,2.0,0.005,0.0024
1316,1316.0,1316.0,429.5676732076173,445040,3.0,0.005,0.0024
1317,1317.0,1317.0,429.56773885388515,445881,4.0,0.005,0.0024
1318,1318.0,1318.0,429.5678254989557,446633,5.0,0.005,0.0024
1319,1319.0,1319.0,429.567690981858,447313,6.0,0.005,0.0024
1320,1320.0,1320.0,429.5676636001334,447953,7.0,0.005,0.0024
1321,1321.0,1321.0,429.5677297794128,448518,8.0,0.005,0.0024
1322,1322.0,1322.0,429.5677068469606,449018,9.0,0.005,0.0024
1323,1323.0,1323.0,429.5675270088956,449474,10.0,0.005,0.0024
1324,1324.0,1324.0,429.5676130622674,449882,11.0,0.005,0.0024
1325,1325.0,1325.0,429.5677796554932,450233,12.0,0.005,0.0024
1326,1326.0,1326.0,429.5676333700452,450538,13.0,0.005,0.0024
1327,1327.0,1327.0,429.5676850207994,450803,14.0,0.005,0.0024
1328,1328.0,1328.0,429.5677295168551,451041,15.0,0.005,0.0024
1329,1329.0,1329.0,429.5676404961208,451240,16.0,0.005,0.0024
1330,1330.0,1330.0,429.5675002868983,451411,17.0,0.005,0.0024
1331,1331.0,1331.0,429.567766543692,451549,18.0,0.005,0.0024
1332,1332.0,1332.0,429.5677328552624,451651,19.0,0.005,0.0024
1333,1333.0,1333.0,429.5675471186595,451724,20.0,0.005,0.0024
1334,1334.0,1334.0,429.5675279099858,451778,21.0,0.005,0.0024
1335,1335.0,1335.0,429.56769995865574,451806,22.0,0.005,0.0024
1336,1336.0,1336.0,429.5676920447915,451803,23.0,0.005,0.0024
1337,1337.0,1337.0,429.56759856499366,451774,24.0,0.005,0.0024
1338,1338.0,1338.0,429.5676461539136,451729,25.0,0.005,0.0024
1339,1339.0,1339.0,429.5676917394314,451659,26.0,0.005,0.0024
1340,1340.0,1340.0,429.5675524871281,451563,27.0,0.005,0.0024
1341,1341.0,1341.0,429.5676784710397,451447,28.0,0.005,0.0024
1342,1342.0,1342.0,429.5675577656386,451316,29.0,0.005,0.0024
1343,1343.0,1343.0,429.5674996732064,451165,30.0,0.005,0.0024
1344,1344.0,1344.0,429.56752515153215,450994,31.0,0.005,0.0024
1345,1345.0,1345.0,429.5676942233944,450806,32.0,0.005,0.0024
1346,1346.0,1346.0,429.56749453183306,450604,33.0,0.005,0.0024
1347,1347.0,1347.0,429.56748975363496,450386,34.0,0.005,0.0024
1348,1348.0,1348.0,429.5676866615985,450152,35.0,0.005,0.0024
1349,1349.0,1349.0,429.567674443419,449903,36.0,0.005,0.0024
1350,1350.0,1350.0,429.5675670002571,449645,37.0,0.005,0.0024
1351,1351.0,1351.0,429.56748746491456,449374,38.0,0.005,0.0024
1352,1352.0,1352.0,429.56766871583824,449091,39.0,0.005,0.0024
1353,1353.0,1353.0,429.5676224883747,448794,40.0,0.005,0.0024
1354,1354.0,1354.0,429.5676061009748,448484,41.0,0.005,0.0024
1355,1355.0,1355.0,429.5676002173514,448161,42.0,0.005,0.0024
1356,1356.0,1356.0,429.5675867322208,447825,43.0,0.005,0.0024
1357,1357.0,1357.0,429.5675617622968,447478,44.0,0.005,0.0024
1358,1358.0,1358.0,429.56751274152595,447124,45.0,0.005,0.0024
1359,1359.0,1359.0,429.56753364466766,446759,46.0,0.005,0.0024
1360,1360.0,1360.0,429.56759663460497,446383,47.0,0.005,0.0024
1361,1361.0,1361.0,429.5676721998851,445996,48.0,0.005,0.0024
1362,1362.0,1362.0,429.5675141802345,445597,49.0,0.005,0.0024
1363,1363.0,1363.0,429.5675696199625,445188,50.0,0.005,0.0024
1364,1364.0,1364.0,429.56756490156624,444768,51.0,0.005,0.0024
1365,1365.0,1365.0,429.5675246884701,444339,52.0,0.005,0.0024
1366,1366.0,1366.0,429.5676564613215,443907,53.0,0.005,0.0024
1367,1367.0,1367.0,429.5675653653438,443466,54.0,0.005,0.0024
1368,1368.0,1368.0,429.5676611184723,443018,55.0,0.005,0.0024
1369,1369.0,1369.0,429.5674775505515,442561,56.0,0.005,0.0024
1370,1370.0,1370.0,429.56764292016413,442098,57.0,0.005,0.0024
1371,1371.0,1371.0,429.56749590406054,441626,58.0,0.005,0.0024
1372,1372.0,1372.0,429.56767180326256,441148,59.0,0.005,0.0024
1373,1373.0,1373.0,429.5675712476406,440662,60.0,0.005,0.0024
1374,1374.0,1374.0,429.5675277181806,440172,61.0,0.005,0.0024
1375,1375.0,1375.0,429.5676732051183,439676,62.0,0.005,0.0024
1376,1376.0,1376.0,429.56754859505435,439172,63.0,0.005,0.0024
1377,1377.0,1377.0,429.5675781241433,438662,64.0,0.005,0.0024
1378,1378.0,1378.0,429.56752664998766,438146,65.0,0.005,0.0024
1379,1379.0,1379.0,429.56764704088454,437626,66.0,0.005,0.0024
1380,1380.0,1380.0,429.5674883108304,437100,67.0,0.005,0.0024
1381,1381.0,1381.0,429.5676150336377,436571,68.0,0.005,0.0024
1382,1382.0,1382.0,429.56758617498633,436038,69.0,0.005,0.0024
1383,1383.0,1383.0,429.5674961058787,435500,70.0,0.005,0.0024
1384,1384.0,1384.0,429.56764117158326,434958,71.0,0.005,0.0024
1385,1385.0,1385.0,429.5675954169612,434410,72.0,0.005,0.0024
1386,1386.0,1386.0,429.5675644878193,433857,73.0,0.005,0.0024
1387,1387.0,1387.0,429.5676063559709,433300,74.0,0.005,0.0024
1388,1388.0,1388.0,429.5676155503037,432740,75.0,0.005,0.0024
1389,1389.0,1389.0,429.5675836318922,432177,76.0,0.005,0.0024
1390,1390.0,1390.0,429.56748389034425,431611,77.0,0.005,0.0024
1391,1391.0,1391.0,429.5676082029815,431043,78.0,0.005,0.0024
1392,1392.0,1392.0,429.56761854415663,430471,79.0,0.005,0.0024
1393,1393.0,1393.0,429.56761021866686,429895,80.0,0.005,0.0024
1394,1394.0,1394.0,429.5675727153896,429315,81.0,0.005,0.0024
1395,1395.0,1395.0,429.5676426729391,428732,82.0,0.005,0.0024
1396,1396.0,1396.0,429.56765227550494,428147,83.0,0.005,0.0024
1397,1397.0,1397.0,429.5675753313295,427560,84.0,0.005,0.0024
1398,1398.0,1398.0,429.567583741667,426971,85.0,0.005,0.0024
1399,1399.0,1399.0,429.567621299158,426380,86.0,0.005,0.0024
1400,1400.0,1400.0,429.5675641215735,425786,87.0,0.005,0.0024
1401,1401.0,1401.0,429.5675274955729,425189,88.0,0.005,0.0024
1402,1402.0,1402.0,429.5675030565401,424589,89.0,0.005,0.0024
1403,1403.0,1403.0,429.5676203532766,423988,90.0,0.005,0.0024
1404,1404.0,1404.0,429.56747800717375,423385,91.0,0.005,0.0024
1405,1405.0,1405.0,429.5675224398197,422782,92.0,0.005,0.0024
1406,1406.0,1406.0,429.5674787089196,422176,93.0,0.005,0.0024
1407,1407.0,1407.0,429.56758638212136,421569,94.0,0.005,0.0024
1408,1408.0,1408.0,429.5675499602128,420959,95.0,0.005,0.0024
1409,1409.0,1409.0,429.5676594029115,420347,96.0,0.005,0.0024
1410,1410.0,1410.0,429.56766430415655,419733,97.0,0.005,0.0024
1411,1411.0,1411.0,429.5675355167444,419118,98.0,0.005,0.0024
1412,1412.0,1412.0,429.5674784488911,418503,99.0,0.005,0.0024
1413,1413.0,1413.0,429.5675354101356,417888,100.0,0.005,0.0024
1414,1515.0,,429.9977710222819,443016,0.0,0.0001,0.0024
1415,1516.0,,429.5681430092215,440127,1.0,0.0001,0.0024
1416,1517.0,,429.568014395409,438088,2.0,0.0001,0.0024
1417,1518.0,,429.56811474028154,436061,3.0,0.0001,0.0024
1418,1519.0,,429.56791161936167,434036,4.0,0.0001,0.0024
1419,1520.0,,429.56783109320736,432014,5.0,0.0001,0.0024
1420,1521.0,,429.56811831886455,430009,6.0,0.0001,0.0024
1421,1522.0,,429.5682920131048,428025,7.0,0.0001,0.0024
1422,1523.0,,429.5678675944064,426042,8.0,0.0001,0.0024
1423,1524.0,,429.5678360051327,424060,9.0,0.0001,0.0024
1424,1525.0,,429.5679007242802,422089,10.0,0.0001,0.0024
1425,1526.0,,429.56825450136455,420146,11.0,0.0001,0.0024
1426,1527.0,,429.5678581527762,418201,12.0,0.0001,0.0024
1427,1528.0,,429.56803041764704,416256,13.0,0.0001,0.0024
1428,1529.0,,429.5680555339121,414324,14.0,0.0001,0.0024
1429,1530.0,,429.5680771950938,412417,15.0,0.0001,0.0024
1430,1531.0,,429.56787935041046,410507,16.0,0.0001,0.0024
1431,1532.0,,429.56787235121914,408600,17.0,0.0001,0.0024
1432,1533.0,,429.5680087669148,406707,18.0,0.0001,0.0024
1433,1534.0,,429.56822592541766,404834,19.0,0.0001,0.0024
1434,1535.0,,429.5682605303334,402961,20.0,0.0001,0.0024
1435,1536.0,,429.5678776845759,401087,21.0,0.0001,0.0024
1436,1537.0,,429.567943553229,399234,22.0,0.0001,0.0024
1437,1538.0,,429.56814766537775,397395,23.0,0.0001,0.0024
1438,1539.0,,429.5679803230856,395555,24.0,0.0001,0.0024
1439,1540.0,,429.56788191534946,393713,25.0,0.0001,0.0024
1440,1541.0,,429.5680727335059,391903,26.0,0.0001,0.0024
1441,1542.0,,429.5678639867956,390096,27.0,0.0001,0.0024
1442,1543.0,,429.568231588763,388287,28.0,0.0001,0.0024
1443,1544.0,,429.5680366768224,386485,29.0,0.0001,0.0024
1444,1545.0,,429.5681234339072,384711,30.0,0.0001,0.0024
1445,1546.0,,429.56797461939465,382933,31.0,0.0001,0.0024
1446,1547.0,,429.56808397258874,381151,32.0,0.0001,0.0024
1447,1548.0,,429.56824439305416,379399,33.0,0.0001,0.0024
1448,1549.0,,429.56797737402985,377652,34.0,0.0001,0.0024
1449,1550.0,,429.56823792851407,375901,35.0,0.0001,0.0024
1450,1551.0,,429.5683151464371,374160,36.0,0.0001,0.0024
1451,1552.0,,429.5677743730517,372443,37.0,0.0001,0.0024
1452,1553.0,,429.56804764059007,370722,38.0,0.0001,0.0024
1453,1554.0,,429.56778027719713,368997,39.0,0.0001,0.0024
1454,1555.0,,429.56811515864587,367307,40.0,0.0001,0.0024
1455,1556.0,,429.5683068068569,365615,41.0,0.0001,0.0024
1456,1557.0,,429.5679424043608,363917,42.0,0.0001,0.0024
1457,1558.0,,429.5680229285606,362242,43.0,0.0001,0.0024
1458,1559.0,,429.5680470222601,360578,44.0,0.0001,0.0024
1459,1560.0,,429.5682838082975,358908,45.0,0.0001,0.0024
1460,1561.0,,429.56833896988,357249,46.0,0.0001,0.0024
1461,1562.0,,429.5681473048684,355612,47.0,0.0001,0.0024
1462,1563.0,,429.5682099009035,353968,48.0,0.0001,0.0024
1463,1564.0,,429.56816410674696,352326,49.0,0.0001,0.0024
1464,1565.0,,429.568334576281,350716,50.0,0.0001,0.0024
1465,1566.0,,429.56839723910826,349098,51.0,0.0001,0.0024
1466,1567.0,,429.5682720804072,347476,52.0,0.0001,0.0024
1467,1568.0,,429.5683784453181,345889,53.0,0.0001,0.0024
1468,1569.0,,429.567806160537,344295,54.0,0.0001,0.0024
1469,1570.0,,429.56798218725146,342696,55.0,0.0001,0.0024
1470,1571.0,,429.5680952289284,341130,56.0,0.0001,0.0024
1471,1572.0,,429.56815413725735,339561,57.0,0.0001,0.0024
1472,1573.0,,429.5679198534265,337984,58.0,0.0001,0.0024
1473,1574.0,,429.56797109705815,336439,59.0,0.0001,0.0024
1474,1575.0,,429.5680635720382,334893,60.0,0.0001,0.0024
1475,1576.0,,429.567843735784,333338,61.0,0.0001,0.0024
1476,1577.0,,429.56793255264785,331815,62.0,0.0001,0.0024
1477,1578.0,,429.56809822603736,330291,63.0,0.0001,0.0024
1478,1579.0,,429.56837451191586,328758,64.0,0.0001,0.0024
1479,1580.0,,429.56795664732607,327257,65.0,0.0001,0.0024
1480,1581.0,,429.5682407565723,325754,66.0,0.0001,0.0024
1481,1582.0,,429.56830152004966,324242,67.0,0.0001,0.0024
1482,1583.0,,429.5680682654405,322764,68.0,0.0001,0.0024
1483,1584.0,,429.5678567490592,321280,69.0,0.0001,0.0024
1484,1585.0,,429.56777777642054,319790,70.0,0.0001,0.0024
1485,1586.0,,429.56834792354874,318335,71.0,0.0001,0.0024
1486,1587.0,,429.568347074032,316870,72.0,0.0001,0.0024
1487,1588.0,,429.5678544375467,315405,73.0,0.0001,0.0024
1488,1589.0,,429.56826157693195,313968,74.0,0.0001,0.0024
1489,1590.0,,429.56781393218415,312520,75.0,0.0001,0.0024
1490,1591.0,,429.5680706576411,311083,76.0,0.0001,0.0024
1491,1592.0,,429.5679560604861,309662,77.0,0.0001,0.0024
1492,1593.0,,429.5684510520062,308232,78.0,0.0001,0.0024
1493,1594.0,,429.56830558231337,306822,79.0,0.0001,0.0024
1494,1595.0,,429.56831896068593,305417,80.0,0.0001,0.0024
1495,1596.0,,429.5680651391516,304002,81.0,0.0001,0.0024
1496,1597.0,,429.56812345819407,302620,82.0,0.0001,0.0024
1497,1598.0,,429.56801563312285,301230,83.0,0.0001,0.0024
1498,1599.0,,429.5681021848991,299839,84.0,0.0001,0.0024
1499,1600.0,,429.567784663319,298476,85.0,0.0001,0.0024
1500,1601.0,,429.5682963959306,297101,86.0,0.0001,0.0024
1501,1602.0,,429.567956377779,295739,87.0,0.0001,0.0024
1502,1603.0,,429.5683052592345,294390,88.0,0.0001,0.0024
1503,1604.0,,429.56786395994953,293027,89.0,0.0001,0.0024
1504,1605.0,,429.5682998882792,291696,90.0,0.0001,0.0024
1505,1606.0,,429.56792029023103,290358,91.0,0.0001,0.0024
1506,1607.0,,429.56788814429774,289020,92.0,0.0001,0.0024
1507,1608.0,,429.5681177683836,287707,93.0,0.0001,0.0024
1508,1609.0,,429.5683923147174,286381,94.0,0.0001,0.0024
1509,1610.0,,429.5683818741336,285075,95.0,0.0001,0.0024
1510,1611.0,,429.5677843216476,283771,96.0,0.0001,0.0024
1511,1612.0,,429.56824921836096,282460,97.0,0.0001,0.0024
1512,1613.0,,429.56784326023273,281181,98.0,0.0001,0.0024
1513,1614.0,,429.5682951443019,279888,99.0,0.0001,0.0024
1514,1615.0,,429.56829870271093,278609,100.0,0.0001,0.0024
1515,1616.0,,429.99775252566275,443016,0.0,0.0004,0.0024
1516,1617.0,,429.5679750020327,440312,1.0,0.0004,0.0024
1517,1618.0,,429.56825141918154,438469,2.0,0.0004,0.0024
1518,1619.0,,429.5682067099802,436621,3.0,0.0004,0.0024
1519,1620.0,,429.5679596106655,434767,4.0,0.0004,0.0024
1520,1621.0,,429.5679500303226,432942,5.0,0.0004,0.0024
1521,1622.0,,429.5681974196051,431123,6.0,0.0004,0.0024
1522,1623.0,,429.5678923861324,429297,7.0,0.0004,0.0024
1523,1624.0,,429.5680241551904,427491,8.0,0.0004,0.0024
1524,1625.0,,429.5681869556699,425700,9.0,0.0004,0.0024
1525,1626.0,,429.5679795834834,423902,10.0,0.0004,0.0024
1526,1627.0,,429.5681850631933,422116,11.0,0.0004,0.0024
1527,1628.0,,429.5679918439192,420351,12.0,0.0004,0.0024
1528,1629.0,,429.568004228853,418580,13.0,0.0004,0.0024
1529,1630.0,,429.5682536411243,416815,14.0,0.0004,0.0024
1530,1631.0,,429.5678237815104,415075,15.0,0.0004,0.0024
1531,1632.0,,429.5681057395828,413330,16.0,0.0004,0.0024
1532,1633.0,,429.567851014813,411586,17.0,0.0004,0.0024
1533,1634.0,,429.56778533265566,409871,18.0,0.0004,0.0024
1534,1635.0,,429.5681536744323,408150,19.0,0.0004,0.0024
1535,1636.0,,429.5681527241426,406430,20.0,0.0004,0.0024
1536,1637.0,,429.5680222657455,404738,21.0,0.0004,0.0024
1537,1638.0,,429.56802322607666,403039,22.0,0.0004,0.0024
1538,1639.0,,429.56820722305713,401344,23.0,0.0004,0.0024
1539,1640.0,,429.5680822880618,399674,24.0,0.0004,0.0024
1540,1641.0,,429.567789674064,397996,25.0,0.0004,0.0024
1541,1642.0,,429.5681243854425,396327,26.0,0.0004,0.0024
1542,1643.0,,429.5680457878509,394678,27.0,0.0004,0.0024
1543,1644.0,,429.5680180098393,393021,28.0,0.0004,0.0024
1544,1645.0,,429.568119495469,391378,29.0,0.0004,0.0024
1545,1646.0,,429.56811134296527,389749,30.0,0.0004,0.0024
1546,1647.0,,429.5678434970969,388111,31.0,0.0004,0.0024
1547,1648.0,,429.5677969850644,386495,32.0,0.0004,0.0024
1548,1649.0,,429.5678795092501,384885,33.0,0.0004,0.0024
1549,1650.0,,429.56784180940673,383266,34.0,0.0004,0.0024
1550,1651.0,,429.5681828105931,381678,35.0,0.0004,0.0024
1551,1652.0,,429.5680172263302,380086,36.0,0.0004,0.0024
1552,1653.0,,429.5678780915953,378487,37.0,0.0004,0.0024
1553,1654.0,,429.5681498509824,376924,38.0,0.0004,0.0024
1554,1655.0,,429.5682513512021,375350,39.0,0.0004,0.0024
1555,1656.0,,429.5677972594228,373778,40.0,0.0004,0.0024
1556,1657.0,,429.5678788131682,372232,41.0,0.0004,0.0024
1557,1658.0,,429.5682359637034,370675,42.0,0.0004,0.0024
1558,1659.0,,429.5679387698628,369133,43.0,0.0004,0.0024
1559,1660.0,,429.56810685777464,367602,44.0,0.0004,0.0024
1560,1661.0,,429.5677898511177,366060,45.0,0.0004,0.0024
1561,1662.0,,429.5678021556099,364548,46.0,0.0004,0.0024
1562,1663.0,,429.56802607150655,363031,47.0,0.0004,0.0024
1563,1664.0,,429.5682048487831,361516,48.0,0.0004,0.0024
1564,1665.0,,429.56814138099656,360023,49.0,0.0004,0.0024
1565,1666.0,,429.5678530478333,358518,50.0,0.0004,0.0024
1566,1667.0,,429.5678516702098,357034,51.0,0.0004,0.0024
1567,1668.0,,429.5677550098156,355554,52.0,0.0004,0.0024
1568,1669.0,,429.56790477382424,354065,53.0,0.0004,0.0024
1569,1670.0,,429.5680487798965,352610,54.0,0.0004,0.0024
1570,1671.0,,429.56790195782946,351142,55.0,0.0004,0.0024
1571,1672.0,,429.5680367976784,349684,56.0,0.0004,0.0024
1572,1673.0,,429.5680569894535,348241,57.0,0.0004,0.0024
1573,1674.0,,429.5678003163261,346785,58.0,0.0004,0.0024
1574,1675.0,,429.5679179962982,345359,59.0,0.0004,0.0024
1575,1676.0,,429.56817329942305,343926,60.0,0.0004,0.0024
1576,1677.0,,429.5680363183238,342499,61.0,0.0004,0.0024
1577,1678.0,,429.56782306486,341087,62.0,0.0004,0.0024
1578,1679.0,,429.56777525701006,339663,63.0,0.0004,0.0024
1579,1680.0,,429.568242174483,338271,64.0,0.0004,0.0024
1580,1681.0,,429.56801426895333,336867,65.0,0.0004,0.0024
1581,1682.0,,429.56799858212656,335471,66.0,0.0004,0.0024
1582,1683.0,,429.5679978466424,334092,67.0,0.0004,0.0024
1583,1684.0,,429.5681959763146,332695,68.0,0.0004,0.0024
1584,1685.0,,429.56823807255233,331326,69.0,0.0004,0.0024
