,total_counts,area,time,D (um^2/s),alpha (1/s)
1552,429.5674328065683,445565,37.0,0.0095,0.0042
1553,429.56735042672346,444743,38.0,0.0095,0.0042
1554,429.56753801440294,443902,39.0,0.0095,0.0042
1555,429.56737571747925,443046,40.0,0.0095,0.0042
1556,429.56750685315717,442178,41.0,0.0095,0.0042
1557,429.5675136562476,441295,42.0,0.0095,0.0042
1558,429.5673831024098,440397,43.0,0.0095,0.0042
1559,429.5675336015235,439488,44.0,0.0095,0.0042
1560,429.56746424199525,438566,45.0,0.0095,0.0042
1561,429.5674939288392,437633,46.0,0.0095,0.0042
1562,429.5673612175334,436690,47.0,0.0095,0.0042
1563,429.5674951141064,435739,48.0,0.0095,0.0042
1564,429.567515875485,434778,49.0,0.0095,0.0042
1565,429.5673980148832,433806,50.0,0.0095,0.0042
1566,429.5674561603508,432825,51.0,0.0095,0.0042
1567,429.56739478394843,431837,52.0,0.0095,0.0042
1568,429.5673500778998,430843,53.0,0.0095,0.0042
1569,429.5674296390386,429843,54.0,0.0095,0.0042
1570,429.56738751160003,428835,55.0,0.0095,0.0042
1571,429.56739956656037,427820,56.0,0.0095,0.0042
1572,429.5675095590633,426802,57.0,0.0095,0.0042
1573,429.5674516556471,425780,58.0,0.0095,0.0042
1574,429.56744009469173,424755,59.0,0.0095,0.0042
1575,429.5674647352834,423726,60.0,0.0095,0.0042
1576,429.56744508606124,422689,61.0,0.0095,0.0042
1577,429.5674607087133,421650,62.0,0.0095,0.0042
1578,429.5674856113487,420609,63.0,0.0095,0.0042
1579,429.56745565523715,419565,64.0,0.0095,0.0042
1580,429.56745442867935,418518,65.0,0.0095,0.0042
1581,429.5673690014948,417471,66.0,0.0095,0.0042
1582,429.56750817594076,416426,67.0,0.0095,0.0042
1583,429.56739682811167,415380,68.0,0.0095,0.0042
1584,429.56741921260686,414329,69.0,0.0095,0.0042
1585,429.5673500486224,413274,70.0,0.0095,0.0042
1586,429.5675111846603,412221,71.0,0.0095,0.0042
1587,429.5674203375002,411167,72.0,0.0095,0.0042
1588,429.5674713234184,410113,73.0,0.0095,0.0042
1589,429.56744096758837,409060,74.0,0.0095,0.0042
1590,429.5674163260549,408010,75.0,0.0095,0.0042
1591,429.5674529484533,406963,76.0,0.0095,0.0042
1592,429.5674456146603,405915,77.0,0.0095,0.0042
1593,429.56743398352364,404861,78.0,0.0095,0.0042
1594,429.56738474981233,403809,79.0,0.0095,0.0042
1595,429.5675329296886,402760,80.0,0.0095,0.0042
1596,429.56748345466895,401711,81.0,0.0095,0.0042
1597,429.56735747904935,400664,82.0,0.0095,0.0042
1598,429.5674230022628,399622,83.0,0.0095,0.0042
1599,429.5674985845352,398584,84.0,0.0095,0.0042
1600,429.5673566174765,397548,85.0,0.0095,0.0042
1601,429.5675114667335,396507,86.0,0.0095,0.0042
1602,429.56741778653327,395467,87.0,0.0095,0.0042
1603,429.5673670525111,394430,88.0,0.0095,0.0042
1604,429.56747456433067,393396,89.0,0.0095,0.0042
1605,429.5675209433334,392365,90.0,0.0095,0.0042
1606,429.5674656119814,391338,91.0,0.0095,0.0042
1607,429.5675071215853,390316,92.0,0.0095,0.0042
1608,429.5673849309239,389297,93.0,0.0095,0.0042
1609,429.56738155576073,388277,94.0,0.0095,0.0042
1610,429.5674579744164,387257,95.0,0.0095,0.0042
1611,429.56747117422094,386240,96.0,0.0095,0.0042
1612,429.5673591031906,385225,97.0,0.0095,0.0042
1613,429.56742480093567,384215,98.0,0.0095,0.0042
1614,429.5673477304797,383209,99.0,0.0095,0.0042
1615,429.56747763475823,382209,100.0,0.0095,0.0042
1616,429.99762211414685,443016,0.0,0.005,0.0042
1617,429.5676948114472,441611,1.0,0.005,0.0042
1618,429.5676658451765,440986,2.0,0.005,0.0042
1619,429.56786070132245,440301,3.0,0.005,0.0042
1620,429.5680344631703,439554,4.0,0.005,0.0042
1621,429.5677329088528,438763,5.0,0.005,0.0042
1622,429.56787529471626,437910,6.0,0.005,0.0042
1623,429.5678365983922,436991,7.0,0.005,0.0042
1624,429.5676612631788,436014,8.0,0.005,0.0042
1625,429.5679432795729,435009,9.0,0.005,0.0042
1626,429.5678271267758,433951,10.0,0.005,0.0042
1627,429.56782727291386,432844,11.0,0.005,0.0042
1628,429.5679200526824,431719,12.0,0.005,0.0042
1629,429.56763265734287,430554,13.0,0.005,0.0042
1630,429.56785629194326,429349,14.0,0.005,0.0042
1631,429.56778843085624,428137,15.0,0.005,0.0042
1632,429.56762684479486,426882,16.0,0.005,0.0042
1633,429.5677301718002,425613,17.0,0.005,0.0042
1634,429.5676905003667,424324,18.0,0.005,0.0042
1635,429.5676979867699,423005,19.0,0.005,0.0042
1636,429.56785104531076,421682,20.0,0.005,0.0042
1637,429.56771512470067,420320,21.0,0.005,0.0042
1638,429.56777547199806,418955,22.0,0.005,0.0042
1639,429.56791590149965,417572,23.0,0.005,0.0042
1640,429.5677217835805,416177,24.0,0.005,0.0042
1641,429.56775440757406,414765,25.0,0.005,0.0042
1642,429.5677708411172,413337,26.0,0.005,0.0042
1643,429.5676573071541,411915,27.0,0.005,0.0042
1644,429.56782155405995,410482,28.0,0.005,0.0042
1645,429.56777626861054,409042,29.0,0.005,0.0042
1646,429.56771138032775,407578,30.0,0.005,0.0042
1647,429.5677743491096,406127,31.0,0.005,0.0042
1648,429.56777461478083,404664,32.0,0.005,0.0042
1649,429.56782706769786,403210,33.0,0.005,0.0042
1650,429.5678119665505,401727,34.0,0.005,0.0042
1651,429.5676308667624,400255,35.0,0.005,0.0042
1652,429.56769828770354,398775,36.0,0.005,0.0042
1653,429.56784401181625,397312,37.0,0.005,0.0042
1654,429.56777945316077,395820,38.0,0.005,0.0042
1655,429.5676459513905,394337,39.0,0.005,0.0042
1656,429.5676638941472,392848,40.0,0.005,0.0042
1657,429.5677754464023,391374,41.0,0.005,0.0042
1658,429.567831642669,389887,42.0,0.005,0.0042
1659,429.56762725291514,388400,43.0,0.005,0.0042
1660,429.56778239404724,386909,44.0,0.005,0.0042
1661,429.56777587179135,385431,45.0,0.005,0.0042
1662,429.5676672222635,383950,46.0,0.005,0.0042
1663,429.567665356863,382466,47.0,0.005,0.0042
1664,429.5676557337664,380977,48.0,0.005,0.0042
1665,429.56784302841385,379502,49.0,0.005,0.0042
1666,429.56771775482446,378025,50.0,0.005,0.0042
1667,429.56787791738446,376553,51.0,0.005,0.0042
1668,429.56764390946165,375070,52.0,0.005,0.0042
1669,429.5676344474868,373601,53.0,0.005,0.0042
1670,429.5676722557617,372131,54.0,0.005,0.0042
1671,429.56763293305187,370673,55.0,0.005,0.0042
1672,429.56776228951935,369202,56.0,0.005,0.0042
1673,429.56768690560693,367743,57.0,0.005,0.0042
1674,429.56769503154794,366283,58.0,0.005,0.0042
1675,429.56767515734964,364839,59.0,0.005,0.0042
1676,429.5676433845133,363374,60.0,0.005,0.0042
1677,429.5677850269251,361915,61.0,0.005,0.0042
1678,429.5677133627889,360449,62.0,0.005,0.0042
1679,429.567669554723,358994,63.0,0.005,0.0042
1680,429.567700862861,357536,64.0,0.005,0.0042
1681,429.56783115814216,356092,65.0,0.005,0.0042
1682,429.5677657329562,354647,66.0,0.005,0.0042
1683,429.56764129821846,353218,67.0,0.005,0.0042
1684,429.5678653065671,351793,68.0,0.005,0.0042
1685,429.56771945094107,350352,69.0,0.005,0.0042
1686,429.5677081861113,348910,70.0,0.005,0.0042
1687,429.5678530097857,347482,71.0,0.005,0.0042
1688,429.56762562580525,346054,72.0,0.005,0.0042
1689,429.567722945631,344643,73.0,0.005,0.0042
1690,429.56768973750087,343236,74.0,0.005,0.0042
1691,429.56762965336804,341847,75.0,0.005,0.0042
1692,429.56767228615246,340466,76.0,0.005,0.0042
1693,429.56764042024986,339098,77.0,0.005,0.0042
1694,429.56772320937455,337699,78.0,0.005,0.0042
1695,429.5676942072985,336312,79.0,0.005,0.0042
1696,429.5676268631754,334927,80.0,0.005,0.0042
1697,429.56769287291627,333557,81.0,0.005,0.0042
1698,429.56786556335334,332192,82.0,0.005,0.0042
1699,429.5676360095462,330842,83.0,0.005,0.0042
1700,429.56763954968926,329500,84.0,0.005,0.0042
1701,429.5677210335244,328177,85.0,0.005,0.0042
1702,429.5677100460568,326850,86.0,0.005,0.0042
1703,429.5678055238723,325511,87.0,0.005,0.0042
1704,429.56781891470234,324174,88.0,0.005,0.0042
1705,429.5676301305214,322849,89.0,0.005,0.0042
1706,429.56780923295764,321530,90.0,0.005,0.0042
1707,429.56767708902237,320224,91.0,0.005,0.0042
1708,429.5677502197388,318926,92.0,0.005,0.0042
1709,429.56776485974285,317643,93.0,0.005,0.0042
1710,429.56772423272633,316370,94.0,0.005,0.0042
1711,429.56779609161896,315096,95.0,0.005,0.0042
1712,429.5676720759143,313810,96.0,0.005,0.0042
1713,429.56775131735327,312533,97.0,0.005,0.0042
1714,429.56784628988925,311264,98.0,0.005,0.0042
1715,429.56786846797365,310003,99.0,0.005,0.0042
1716,429.5678427752304,308753,100.0,0.005,0.0042
1717,429.9978688046112,443016,0.0,0.001,0.0042
1718,429.5683409552803,439124,1.0,0.001,0.0042
1719,429.56829378006125,436074,2.0,0.001,0.0042
1720,429.5681682529649,433044,3.0,0.001,0.0042
1721,429.5682666093432,430034,4.0,0.001,0.0042
1722,429.5680762558903,427045,5.0,0.001,0.0042
1723,429.56811174728483,424091,6.0,0.001,0.0042
1724,429.5683264044647,421161,7.0,0.001,0.0042
1725,429.5680911541882,418250,8.0,0.001,0.0042
1726,429.56820821651934,415361,9.0,0.001,0.0042
1727,429.5679583959151,412491,10.0,0.001,0.0042
1728,429.5682980794341,409641,11.0,0.001,0.0042
1729,429.5679689570941,406807,12.0,0.001,0.0042
1730,429.56804759471,403984,13.0,0.001,0.0042
1731,429.56811470108863,401185,14.0,0.001,0.0042
1732,429.5681878783798,398406,15.0,0.001,0.0042
1733,429.5679414120079,395651,16.0,0.001,0.0042
1734,429.5679697884044,392928,17.0,0.001,0.0042
1735,429.5683130247272,390214,18.0,0.001,0.0042
1736,429.5682551275366,387523,19.0,0.001,0.0042
1737,429.568088175197,384854,20.0,0.001,0.0042
1738,429.56822492148,382197,21.0,0.001,0.0042
1739,429.56806363360016,379566,22.0,0.001,0.0042
1740,429.5680801183791,376949,23.0,0.001,0.0042
1741,429.5682307407944,374351,24.0,0.001,0.0042
1742,429.5680888909393,371778,25.0,0.001,0.0042
1743,429.5678897638349,369213,26.0,0.001,0.0042
1744,429.5681391890587,366674,27.0,0.001,0.0042
1745,429.5683180798452,364153,28.0,0.001,0.0042
1746,429.5678969668531,361645,29.0,0.001,0.0042
1747,429.56789489091733,359164,30.0,0.001,0.0042
1748,429.56815011816195,356693,31.0,0.001,0.0042
1749,429.5681538425048,354243,32.0,0.001,0.0042
1750,429.5683169931319,351815,33.0,0.001,0.0042
1751,429.56822934035,349397,34.0,0.001,0.0042
1752,429.5679650307785,347003,35.0,0.001,0.0042
1753,429.56817821295664,344624,36.0,0.001,0.0042
1754,429.568066502837,342261,37.0,0.001,0.0042
1755,429.56800850571636,339922,38.0,0.001,0.0042
1756,429.568007952855,337591,39.0,0.001,0.0042
1757,429.5682745043425,335283,40.0,0.001,0.0042
1758,429.56790568001674,332991,41.0,0.001,0.0042
1759,429.5681553526297,330713,42.0,0.001,0.0042
1760,429.5683007309022,328458,43.0,0.001,0.0042
1761,429.56803589533257,326212,44.0,0.001,0.0042
1762,429.5680629671897,323985,45.0,0.001,0.0042
1763,429.5682279038648,321778,46.0,0.001,0.0042
1764,429.5680846326988,319580,47.0,0.001,0.0042
1765,429.567900345999,317403,48.0,0.001,0.0042
1766,429.56810223126797,315240,49.0,0.001,0.0042
1767,429.56818992517657,313091,50.0,0.001,0.0042
1768,429.56830904542164,310963,51.0,0.001,0.0042
1769,429.56824864164736,308842,52.0,0.001,0.0042
1770,429.5679242474375,306740,53.0,0.001,0.0042
1771,429.5680337517999,304656,54.0,0.001,0.0042
1772,429.5682835842845,302586,55.0,0.001,0.0042
1773,429.5679480496098,300538,56.0,0.001,0.0042
1774,429.5680854384569,298501,57.0,0.001,0.0042
1775,429.56796360495065,296479,58.0,0.001,0.0042
1776,429.56815199122326,294475,59.0,0.001,0.0042
1777,429.56828364324815,292479,60.0,0.001,0.0042
1778,429.5679675563726,290500,61.0,0.001,0.0042
1779,429.5681823133108,288534,62.0,0.001,0.0042
1780,429.56794385449365,286579,63.0,0.001,0.0042
1781,429.56811720888703,284644,64.0,0.001,0.0042
1782,429.5680377320326,282719,65.0,0.001,0.0042
1783,429.56792960290437,280816,66.0,0.001,0.0042
1784,429.56802509377394,278928,67.0,0.001,0.0042
1785,429.5681877858787,277049,68.0,0.001,0.0042
1786,429.5681442963731,275186,69.0,0.001,0.0042
1787,429.567959306917,273331,70.0,0.001,0.0042
1788,429.5679963420804,271489,71.0,0.001,0.0042
1789,429.5681460113367,269664,72.0,0.001,0.0042
1790,429.5679434569327,267852,73.0,0.001,0.0042
1791,429.56816464642185,266061,74.0,0.001,0.0042
1792,429.5680984724437,264274,75.0,0.001,0.0042
1793,429.5682397604457,262489,76.0,0.001,0.0042
1794,429.56811015259046,260714,77.0,0.001,0.0042
1795,429.5682889961383,258953,78.0,0.001,0.0042
1796,429.56812831219173,257211,79.0,0.001,0.0042
1797,429.56801679042826,255487,80.0,0.001,0.0042
1798,429.5679766588388,253766,81.0,0.001,0.0042
1799,429.5682279056496,252060,82.0,0.001,0.0042
1800,429.5680108368378,250369,83.0,0.001,0.0042
1801,429.56795707464005,248696,84.0,0.001,0.0042
1802,429.5681853989564,247029,85.0,0.001,0.0042
1803,429.5679508702259,245375,86.0,0.001,0.0042
1804,429.5681295306333,243736,87.0,0.001,0.0042
1805,429.56807831159983,242111,88.0,0.001,0.0042
1806,429.5682316398866,240502,89.0,0.001,0.0042
1807,429.5680326511106,238888,90.0,0.001,0.0042
1808,429.5682072555292,237297,91.0,0.001,0.0042
1809,429.5680276812969,235720,92.0,0.001,0.0042
1810,429.56818905598465,234157,93.0,0.001,0.0042
1811,429.56833329258205,232602,94.0,0.001,0.0042
1812,429.56835249752675,231050,95.0,0.001,0.0042
1813,429.5680473311496,229519,96.0,0.001,0.0042
1814,429.56817417946706,228001,97.0,0.001,0.0042
1815,429.5681440205655,226495,98.0,0.001,0.0042
1816,429.56796300597074,224992,99.0,0.001,0.0042
1817,429.56826704085216,223504,100.0,0.001,0.0042
1818,429.9974062620883,443016,0.0,0.0085,0.0042
1819,429.56776558074876,443769,1.0,0.0085,0.0042
1820,429.5674417063363,445169,2.0,0.0085,0.0042
1821,429.56780120684937,446390,3.0,0.0085,0.0042
1822,429.5677365262647,447405,4.0,0.0085,0.0042
1823,429.56775357282646,448256,5.0,0.0085,0.0042
1824,429.56763126828423,448923,6.0,0.0085,0.0042
1825,429.56772660451384,449467,7.0,0.0085,0.0042
1826,429.56743729009924,449872,8.0,0.0085,0.0042
1827,429.56768413676,450161,9.0,0.0085,0.0042
1828,429.56747276011396,450366,10.0,0.0085,0.0042
1829,429.5674797962516,450487,11.0,0.0085,0.0042
1830,429.5674188822087,450517,12.0,0.0085,0.0042
1831,429.5674457323202,450472,13.0,0.0085,0.0042
1832,429.5675938809985,450341,14.0,0.0085,0.0042
1833,429.56744552855093,450156,15.0,0.0085,0.0042
1834,429.5675978511275,449904,16.0,0.0085,0.0042
1835,429.5675150936851,449596,17.0,0.0085,0.0042
1836,429.5676029207828,449238,18.0,0.0085,0.0042
1837,429.5674878043298,448826,19.0,0.0085,0.0042
1838,429.5676346635732,448374,20.0,0.0085,0.0042
1839,429.5675270492667,447874,21.0,0.0085,0.0042
1840,429.56747471555667,447342,22.0,0.0085,0.0042
1841,429.5675098645284,446775,23.0,0.0085,0.0042
1842,429.5674228196999,446171,24.0,0.0085,0.0042
1843,429.5675629048592,445532,25.0,0.0085,0.0042
1844,429.5675588795315,444858,26.0,0.0085,0.0042
1845,429.56747977835016,444159,27.0,0.0085,0.0042
1846,429.56745991994967,443429,28.0,0.0085,0.0042
1847,429.56762277432574,442669,29.0,0.0085,0.0042
1848,429.5675589018752,441878,30.0,0.0085,0.0042
1849,429.5674089203842,441064,31.0,0.0085,0.0042
1850,429.5675735835867,440235,32.0,0.0085,0.0042
1851,429.5675672484913,439384,33.0,0.0085,0.0042
1852,429.5674525116237,438511,34.0,0.0085,0.0042
1853,429.5675662755924,437617,35.0,0.0085,0.0042
1854,429.56760661508986,436704,36.0,0.0085,0.0042
1855,429.56759086114965,435776,37.0,0.0085,0.0042
1856,429.5674481518405,434834,38.0,0.0085,0.0042
1857,429.56749293833855,433879,39.0,0.0085,0.0042
1858,429.56761410608215,432909,40.0,0.0085,0.0042
1859,429.5675351020046,431923,41.0,0.0085,0.0042
1860,429.56749745398207,430926,42.0,0.0085,0.0042
1861,429.5675378975632,429921,43.0,0.0085,0.0042
1862,429.56749839102963,428906,44.0,0.0085,0.0042
1863,429.56741156146916,427879,45.0,0.0085,0.0042
1864,429.567464536087,426841,46.0,0.0085,0.0042
1865,429.567613992312,425798,47.0,0.0085,0.0042
1866,429.5675504841506,424748,48.0,0.0085,0.0042
1867,429.56755637575577,423690,49.0,0.0085,0.0042
1868,429.56759961305204,422623,50.0,0.0085,0.0042
1869,429.5675885712862,421551,51.0,0.0085,0.0042
1870,429.56756389730634,420475,52.0,0.0085,0.0042
1871,429.56758690430496,419393,53.0,0.0085,0.0042
1872,429.56742934785143,418304,54.0,0.0085,0.0042
1873,429.56744122173353,417212,55.0,0.0085,0.0042
1874,429.56746683668774,416114,56.0,0.0085,0.0042
1875,429.5674497166186,415009,57.0,0.0085,0.0042
1876,429.5674205817517,413899,58.0,0.0085,0.0042
1877,429.56753940152527,412789,59.0,0.0085,0.0042
1878,429.56748672037804,411676,60.0,0.0085,0.0042
1879,429.56741126172267,410558,61.0,0.0085,0.0042
1880,429.5675421002823,409441,62.0,0.0085,0.0042
1881,429.567568278747,408325,63.0,0.0085,0.0042
1882,429.56742329846776,407207,64.0,0.0085,0.0042
1883,429.5676030108176,406078,65.0,0.0085,0.0042
1884,429.5675599547376,404949,66.0,0.0085,0.0042
1885,429.56742949879725,403820,67.0,0.0085,0.0042
1886,429.5674973314455,402690,68.0,0.0085,0.0042
1887,429.56748028321897,401561,69.0,0.0085,0.0042
1888,429.5675650312432,400436,70.0,0.0085,0.0042
1889,429.5674918245632,399312,71.0,0.0085,0.0042
1890,429.5675090421838,398190,72.0,0.0085,0.0042
1891,429.5675199642916,397074,73.0,0.0085,0.0042
1892,429.5675835907497,395953,74.0,0.0085,0.0042
1893,429.56759273294284,394823,75.0,0.0085,0.0042
1894,429.56753587535115,393695,76.0,0.0085,0.0042
1895,429.5675890708028,392571,77.0,0.0085,0.0042
1896,429.5675069391407,391448,78.0,0.0085,0.0042
1897,429.56756020217836,390328,79.0,0.0085,0.0042
1898,429.5674611192026,389213,80.0,0.0085,0.0042
1899,429.5674130552843,388103,81.0,0.0085,0.0042
1900,429.56743321230726,386997,82.0,0.0085,0.0042
1901,429.5675471507465,385898,83.0,0.0085,0.0042
1902,429.56747949191606,384785,84.0,0.0085,0.0042
1903,429.5675332352865,383674,85.0,0.0085,0.0042
1904,429.56756925070084,382566,86.0,0.0085,0.0042
1905,429.56743705019454,381462,87.0,0.0085,0.0042
1906,429.5675134520826,380363,88.0,0.0085,0.0042
1907,429.56750774256,379267,89.0,0.0085,0.0042
1908,429.56757667570065,378178,90.0,0.0085,0.0042
1909,429.5674149455359,377094,91.0,0.0085,0.0042
1910,429.5674262874628,376016,92.0,0.0085,0.0042
1911,429.5674934004665,374936,93.0,0.0085,0.0042
1912,429.5675740117901,373852,94.0,0.0085,0.0042
1913,429.5674529929256,372770,95.0,0.0085,0.0042
1914,429.5675982271942,371693,96.0,0.0085,0.0042
1915,429.5674268363619,370620,97.0,0.0085,0.0042
1916,429.567435253732,369553,98.0,0.0085,0.0042
1917,429.56756119218574,368491,99.0,0.0085,0.0042
1918,429.5675133727023,367435,100.0,0.0085,0.0042
1919,429.99768378653016,443016,0.0,0.004,0.0042
1920,429.5680648747957,440990,1.0,0.004,0.0042
1921,429.56781010096415,439759,2.0,0.004,0.0042
1922,429.56812857919596,438517,3.0,0.004,0.0042
1923,429.56807134058664,437219,4.0,0.004,0.0042
1924,429.5678047758801,435918,5.0,0.004,0.0042
1925,429.5679008150403,434567,6.0,0.004,0.0042
1926,429.56805918935225,433195,7.0,0.004,0.0042
1927,429.5679211820833,431790,8.0,0.004,0.0042
1928,429.56801808685424,430359,9.0,0.004,0.0042
1929,429.5678106065785,428892,10.0,0.004,0.0042
1930,429.567703650083,427400,11.0,0.004,0.0042
1931,429.56789805055894,425890,12.0,0.004,0.0042
1932,429.56793311068793,424354,13.0,0.004,0.0042
1933,429.5677364747391,422808,14.0,0.004,0.0042
1934,429.5679671520206,421249,15.0,0.004,0.0042
1935,429.5678552337599,419663,16.0,0.004,0.0042
1936,429.5676985929441,418089,17.0,0.004,0.0042
1937,429.56797071798917,416476,18.0,0.004,0.0042
1938,429.56791775607337,414876,19.0,0.004,0.0042
1939,429.56781006266255,413255,20.0,0.004,0.0042
1940,429.5678361379107,411633,21.0,0.004,0.0042
1941,429.56769620224657,409998,22.0,0.004,0.0042
1942,429.56792477626635,408364,23.0,0.004,0.0042
1943,429.5679541199249,406720,24.0,0.004,0.0042
1944,429.5678984101745,405069,25.0,0.004,0.0042
1945,429.56773475516997,403424,26.0,0.004,0.0042
1946,429.56771239370823,401760,27.0,0.004,0.0042
1947,429.5679925675705,400115,28.0,0.004,0.0042
1948,429.5678864929387,398437,29.0,0.004,0.0042
1949,429.56779717480254,396754,30.0,0.004,0.0042
1950,429.56796469780073,395077,31.0,0.004,0.0042
1951,429.56779175656453,393389,32.0,0.004,0.0042
1952,429.56790435067205,391723,33.0,0.004,0.0042
1953,429.5679374459946,390037,34.0,0.004,0.0042
1954,429.567928007326,388343,35.0,0.004,0.0042
1955,429.5676902823838,386659,36.0,0.004,0.0042
1956,429.5679721572057,384975,37.0,0.004,0.0042
1957,429.56788581703006,383316,38.0,0.004,0.0042
1958,429.5677123317664,381659,39.0,0.004,0.0042
1959,429.5678264590389,379976,40.0,0.004,0.0042
1960,429.56777328124144,378304,41.0,0.004,0.0042
1961,429.56775552931384,376631,42.0,0.004,0.0042
1962,429.56791399596995,374983,43.0,0.004,0.0042
1963,429.56779060611245,373342,44.0,0.004,0.0042
1964,429.5678248858591,371691,45.0,0.004,0.0042
1965,429.56783161580813,370039,46.0,0.004,0.0042
1966,429.56790868569,368386,47.0,0.004,0.0042
1967,429.5679157502821,366755,48.0,0.004,0.0042
1968,429.56770754559864,365130,49.0,0.004,0.0042
1969,429.56773833095235,363516,50.0,0.004,0.0042
1970,429.567871257529,361889,51.0,0.004,0.0042
1971,429.56772954995574,360260,52.0,0.004,0.0042
1972,429.56776861300153,358652,53.0,0.004,0.0042
1973,429.56778795738825,357049,54.0,0.004,0.0042
1974,429.56790463107785,355464,55.0,0.004,0.0042
1975,429.56783511971634,353871,56.0,0.004,0.0042
1976,429.56787317084644,352271,57.0,0.004,0.0042
1977,429.56791055035745,350690,58.0,0.004,0.0042
1978,429.5677134636512,349111,59.0,0.004,0.0042
1979,429.5679449183739,347552,60.0,0.004,0.0042
1980,429.5679221670883,345998,61.0,0.004,0.0042
1981,429.5677491890107,344429,62.0,0.004,0.0042
1982,429.5677244966828,342877,63.0,0.004,0.0042
1983,429.56782870570066,341327,64.0,0.004,0.0042
1984,429.5677557582545,339796,65.0,0.004,0.0042
1985,429.56785509346827,338275,66.0,0.004,0.0042
1986,429.5678611207163,336745,67.0,0.004,0.0042
1987,429.5678403597094,335223,68.0,0.004,0.0042
1988,429.5678794966365,333704,69.0,0.004,0.0042
1989,429.5678800203694,332204,70.0,0.004,0.0042
1990,429.5678721860762,330709,71.0,0.004,0.0042
1991,429.5679503684332,329225,72.0,0.004,0.0042
1992,429.5677841630155,327732,73.0,0.004,0.0042
1993,429.5678242668008,326248,74.0,0.004,0.0042
1994,429.5678174461889,324778,75.0,0.004,0.0042
1995,429.5679253324897,323314,76.0,0.004,0.0042
1996,429.56792748928524,321870,77.0,0.004,0.0042
1997,429.56776762139026,320410,78.0,0.004,0.0042
1998,429.5678534789915,318964,79.0,0.004,0.0042
1999,429.5677530606947,317522,80.0,0.004,0.0042
2000,429.5676867673233,316093,81.0,0.004,0.0042
2001,429.5677612386507,314677,82.0,0.004,0.0042
2002,429.567888833502,313262,83.0,0.004,0.0042
2003,429.56787355178477,311850,84.0,0.004,0.0042
2004,429.5679035530653,310441,85.0,0.004,0.0042
2005,429.5678474881676,309048,86.0,0.004,0.0042
2006,429.5678945941831,307660,87.0,0.004,0.0042
2007,429.5677326404726,306289,88.0,0.004,0.0042
2008,429.56774000441186,304907,89.0,0.004,0.0042
2009,429.5677691696143,303537,90.0,0.004,0.0042
2010,429.5678987511584,302174,91.0,0.004,0.0042
2011,429.56771043962567,300821,92.0,0.004,0.0042
2012,429.5677960099743,299481,93.0,0.004,0.0042
2013,429.56769058287296,298141,94.0,0.004,0.0042
2014,429.5677786980193,296806,95.0,0.004,0.0042
2015,429.5679157977396,295476,96.0,0.004,0.0042
2016,429.56784079845113,294159,97.0,0.004,0.0042
2017,429.56782042045,292848,98.0,0.004,0.0042
2018,429.5678947685307,291552,99.0,0.004,0.0042
2019,429.56781239377347,290247,100.0,0.004,0.0042
